Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
2149,b57448DD0fDa2a9,Dickson-Mcbride,http://www.powell-good.biz/,Honduras,Synchronized high-level approach,1992,Mechanical or Industrial Engineering,212
2150,dfCa9B255B3A230,Ramos-Mcconnell,http://www.harris.net/,Germany,Open-architected heuristic model,2012,Legal Services,3467
2151,A79Ecb0dDaaBFE9,"Daniel, Blair and Mckenzie",https://martin.com/,Northern Mariana Islands,Organized multi-tasking project,1994,Legal Services,5746
2152,E94fBBcbBEFEb71,Montgomery LLC,https://poole.com/,Taiwan,Reactive asynchronous challenge,2018,Consumer Goods,2638
2153,A3E486DCeAb93B4,Conley-Madden,https://www.stuart.com/,Libyan Arab Jamahiriya,Quality-focused user-facing Graphical User Interface,2011,Computer / Network Security,4951
2154,47C42E67FfBDad6,Steele Inc,https://contreras.com/,Belgium,Innovative client-driven application,2019,Automotive,3386
2155,E126FdE1A8e1cf1,Collier Inc,http://blankenship-gibson.biz/,Somalia,Cross-group heuristic capacity,2001,Oil / Energy / Solar / Greentech,2902
2156,ab4Fd3D4005cbF9,Strong LLC,http://page.org/,Bolivia,Phased impactful info-mediaries,1973,Marketing / Advertising / Sales,5279
2157,5Aa60425F5bC001,Castaneda-Booker,http://reese.net/,Ethiopia,User-friendly dynamic groupware,1995,Oil / Energy / Solar / Greentech,3025
2158,14ccc66B0fCe2f5,"Delgado, Nicholson and Mejia",http://www.flowers.biz/,Niger,Mandatory 4thgeneration website,2007,Judiciary,8377
2159,8d8Ac78cd8F312E,Snow-Cortez,http://www.mueller.info/,United States Virgin Islands,Synergistic dynamic project,1986,Chemicals,4825
2160,3C4a08FcbafBc4A,Brock Group,http://www.day-henderson.com/,Bosnia and Herzegovina,Vision-oriented coherent extranet,1974,Ranching,7026
2161,FF8EC2a2a30a3da,Evans-Kline,http://wagner.com/,Nepal,Switchable well-modulated superstructure,1990,Maritime,912
2162,7afafFA9c2325F8,Cherry Ltd,https://www.klein.com/,Palestinian Territory,Reverse-engineered stable utilization,2017,Political Organization,6832
2163,cEBd5d1Eeab8d0B,Cole-Washington,http://summers.com/,Netherlands Antilles,Fundamental 4thgeneration moderator,1982,Textiles,5570
2164,54F0BAE3708ba7b,Chase-Lutz,http://www.roth.com/,Pitcairn Islands,Advanced 24hour projection,1983,International Affairs,1344
2165,3AA34dE365A8B23,Mathis-Mcdowell,https://sawyer.com/,Saint Pierre and Miquelon,Multi-channeled multimedia challenge,2015,Public Safety,4506
2166,a817EEBA82becdf,Hess-Nielsen,https://www.carter.org/,Bermuda,Adaptive secondary encryption,1978,Cosmetics,8927
2167,F65BfFfF6b94318,"Velazquez, Walter and Sanders",https://www.hensley.com/,Croatia,Proactive 24hour collaboration,1983,Consumer Goods,1278
2168,C0f22cAaaAC07bA,Dawson Ltd,https://www.morrow.com/,Bahrain,Team-oriented 3rdgeneration open architecture,2014,Semiconductors,1063
2169,9037Fb350901fb3,"Friedman, Welch and Mcgrath",http://mcdowell-padilla.com/,Samoa,Future-proofed homogeneous framework,2007,Apparel / Fashion,8382
2170,CeAAF94AcDf0C1D,Woodard and Sons,https://www.burns.org/,Liberia,Distributed logistical interface,2020,Computer Hardware,178
2171,Afbf5F0E9db9B5b,"Malone, Villarreal and Rowland",https://perez-watkins.com/,Venezuela,Face-to-face next generation time-frame,1978,Graphic Design / Web Design,4303
2172,15dEb2CfFe83a07,"Williams, Graham and Avila",https://www.hancock.info/,Libyan Arab Jamahiriya,Monitored zero-defect architecture,1988,International Affairs,8403
2173,EC6ff489A39d0ae,Woodward-Li,http://www.frye.biz/,Somalia,Re-engineered 5thgeneration matrix,1981,Music,9977
2174,e7Ec8DDe42DbDE9,"Nelson, Davis and Montes",http://noble.com/,Panama,Extended 24/7 knowledge user,2005,Entertainment / Movie Production,8158
2175,2cB29cCE44BFcd7,"Avery, Grant and Klein",https://www.lynch.com/,Canada,Monitored fresh-thinking website,2018,Computer Games,2835
2176,eABDFbfadcD7dAe,Vega Inc,http://ford.com/,Spain,Balanced system-worthy extranet,1995,Civil Engineering,3161
2177,f5aBB469440b0a0,"Richard, Sparks and Hinton",http://www.lawson.com/,Central African Republic,Upgradable 24/7 standardization,1979,Nanotechnology,754
2178,e1944dd4c1Cb5E4,Mayo Inc,http://hill.com/,French Southern Territories,Switchable content-based function,1988,Hospital / Health Care,8796
2179,adfaEAbd76Cca51,Murphy Group,https://bennett.net/,Uganda,Phased cohesive model,1972,Fine Art,3425
2180,D9aEEdBe001F0E7,Barrera Inc,https://www.mclean.com/,Tuvalu,Quality-focused disintermediate implementation,1972,Motion Pictures / Film,6747
2181,A7a3A18D3502B95,Waller PLC,https://harmon-everett.com/,Palau,Virtual content-based focus group,2018,Higher Education / Acadamia,4727
2182,Af261eBFBE034EE,Hale PLC,http://www.gonzales.info/,Netherlands Antilles,Sharable bi-directional strategy,1988,Shipbuilding,1018
2183,116B428c762AeBb,Beasley LLC,https://rubio.com/,Greece,Right-sized background flexibility,1994,Writing / Editing,9792
2184,AC1DCccebF58d47,Rosales-Rollins,http://www.shaw.com/,Pakistan,Quality-focused interactive framework,2018,Railroad Manufacture,5400
2185,ED0BDFebA259b5d,Brandt Inc,https://cabrera.net/,Andorra,Exclusive local time-frame,2014,Machinery,4980
2186,ff08049b109ab78,Conrad LLC,https://www.levine.com/,Venezuela,Robust tertiary ability,2009,Biotechnology / Greentech,2840
2187,4Af87Bb9CB7d5e5,Dixon Ltd,http://cunningham.com/,Afghanistan,Customizable composite infrastructure,2017,Fine Art,6144
2188,3b0d4C1B9A7Bf3f,Kirk-Mitchell,https://lucero.org/,Peru,Fully-configurable grid-enabled access,1985,Other Industry,43
2189,e03eC316d2Acda4,Baxter and Sons,http://www.morales-blair.com/,Vanuatu,Managed discrete matrices,2013,Leisure / Travel,5942
2190,F53B2dFb4BeC85e,Huang-Fitzgerald,http://brooks.biz/,Slovenia,Realigned radical middleware,1989,Capital Markets / Hedge Fund / Private Equity,5964
2191,037Be0C31b2b5Ce,Yoder Ltd,https://golden.com/,Germany,Inverse 3rdgeneration definition,1979,Pharmaceuticals,4862
2192,f7Ce664eD91BCDD,"Allen, Joseph and Young",https://simon.com/,Tonga,Multi-channeled stable architecture,1982,Media Production,4414
2193,f6edeE46db33E35,Soto LLC,https://www.hensley.com/,Samoa,Synchronized demand-driven framework,1978,Computer Software / Engineering,343
2194,ec9abB42E4eb110,Choi-Mcclure,http://morrow.com/,Andorra,Extended asynchronous budgetary management,1978,Restaurants,3771
2195,2DFb0E0fDB24C93,George-Sheppard,http://www.ewing.com/,Uzbekistan,Monitored optimal leverage,1974,Consumer Goods,2844
2196,DD6fB9E7DCBeF3A,Hawkins Inc,http://mcneil.com/,Denmark,Object-based asymmetric synergy,1979,Arts / Crafts,1986
2197,C4cFD1629caBc2D,"Martinez, Dudley and Mccoy",http://guerra.com/,Guinea,Exclusive uniform intranet,2006,Printing,7358
2198,Ca96C459b568E00,Dawson Group,https://griffith.com/,Iraq,Up-sized cohesive solution,2009,Computer / Network Security,8175
2199,73560dDa33e8AA5,Mcconnell-Potts,https://www.austin.com/,Vietnam,Decentralized human-resource architecture,1990,Entertainment / Movie Production,1633
2200,4dAdD4dEECC00a0,"Carson, Downs and Figueroa",https://www.hayden.com/,Maldives,Integrated human-resource project,2022,Information Technology / IT,2156
2201,Fdc1C1687fd8CF1,Vincent-Lopez,https://baldwin-robles.biz/,Kyrgyz Republic,Function-based non-volatile alliance,2020,Marketing / Advertising / Sales,5883
2202,fED08E9E4e08dcC,Jackson PLC,https://arellano.com/,Burkina Faso,Future-proofed impactful ability,2013,Textiles,1423
2203,d46823D85872005,Chung PLC,http://www.zamora.com/,Antarctica (the territory South of 60 deg S),Automated national forecast,1980,Law Practice / Law Firms,2398
2204,85624adad86EfBF,Gould Inc,https://holloway-sellers.com/,United Kingdom,Configurable didactic strategy,1982,Education Management,3201
2205,e0cccB82A2548F6,Mercado-Acevedo,https://www.juarez.info/,Kazakhstan,Diverse well-modulated application,1989,Aviation / Aerospace,7520
2206,197Bd4F599aCeA4,Grimes-Livingston,https://wall.biz/,Mozambique,Enterprise-wide high-level protocol,1988,International Affairs,2199
2207,Cb3DC49326dB9fF,Lee-Love,https://ware.biz/,Uruguay,Profound homogeneous paradigm,1984,Religious Institutions,1736
2208,B1Dbf8E35C9C1DC,Gordon-Irwin,http://downs-boyd.com/,Antigua and Barbuda,Networked grid-enabled info-mediaries,2018,Packaging / Containers,5853
2209,4155Dff5C0cd2Ca,"Yu, Hartman and Bradshaw",http://mercado.biz/,Costa Rica,De-engineered asymmetric frame,2007,Import / Export,7412
2210,c025d42BcCdF2eb,Hahn Group,http://herman.com/,Pakistan,Up-sized attitude-oriented paradigm,1984,Think Tanks,8020
2211,25C0678Cc0593cf,Ferguson-Flynn,http://horton-mcdowell.org/,Ecuador,Compatible bifurcated help-desk,1970,Internet,631
2212,367BBe266c76Bf4,Bolton-Woodward,https://www.bender.com/,Ecuador,Diverse zero-defect productivity,1979,Chemicals,2877
2213,4BFAFbc0B191239,"Patel, Maldonado and Payne",https://www.baker.org/,Central African Republic,Grass-roots bifurcated artificial intelligence,2002,Hospital / Health Care,2339
2214,Aaf52Da7AC3D1b8,Lang Ltd,http://www.rios.info/,Mauritania,Profit-focused coherent groupware,1994,Non - Profit / Volunteering,5279
2215,eD551b3E20A5DB9,Benjamin-Werner,http://roberson.com/,Jordan,Persistent eco-centric installation,2010,International Trade / Development,4990
2216,50AcbA7778F35d7,Carey Inc,https://reid-solomon.com/,Western Sahara,Face-to-face regional framework,2008,Investment Management / Hedge Fund / Private Equity,4293
2217,56bFa586Fc4838a,Downs-Durham,https://www.mckinney-odonnell.info/,Guadeloupe,Streamlined explicit info-mediaries,1971,Computer Hardware,625
2218,1DBDdaab5De62b0,Mccarty-Clark,http://www.fry-velazquez.biz/,Colombia,Seamless optimal productivity,2006,Warehousing,8665
2219,847bB8bbdf6ADD0,Phelps PLC,https://finley.biz/,Australia,Visionary heuristic moderator,2019,Think Tanks,8062
2220,eF93e6505c7FfCF,Henderson Inc,http://martinez.com/,Morocco,Diverse user-facing conglomeration,2016,Education Management,1230
2221,6dED56Fbaf9C1e0,"Delgado, David and Watson",https://atkinson.net/,Timor-Leste,Enterprise-wide foreground complexity,2006,Veterinary,4673
2222,e0e9C5206Bd4BCf,Robbins-Harris,http://www.pearson.info/,Isle of Man,Fundamental human-resource process improvement,1996,Internet,713
2223,FCfC9f77c05a9eF,Leon Ltd,https://raymond.org/,Dominican Republic,Digitized actuating moratorium,1993,Restaurants,9896
2224,20E3c0eAa9ACB5F,Bauer-Rojas,http://burch-key.net/,Egypt,Innovative exuding firmware,2003,Public Relations / PR,4581
2225,AA3aBcB4c81bC42,Richardson-Merritt,https://coffey.com/,Fiji,User-friendly static definition,2013,Biotechnology / Greentech,3724
2226,511FC95848ad8AF,"Mendoza, Montgomery and Le",http://waters-wilkinson.net/,Somalia,Multi-channeled explicit migration,2016,Writing / Editing,3399
2227,81b269a7e8FE4bA,Howard Group,https://petty.net/,Madagascar,Enhanced tangible algorithm,1973,Utilities,3392
2228,da610AE5BB65f01,"Nielsen, Moody and Pearson",http://www.burton-hamilton.com/,Georgia,Quality-focused client-server task-force,1987,Transportation,6994
2229,246ed0B20C91B6c,"Whitaker, Kaufman and Horne",http://www.mclaughlin.com/,Martinique,Exclusive tangible superstructure,2001,Government Relations,2320
2230,F06862358201fb3,"Kirk, Watkins and Thompson",https://galloway.org/,United States of America,Quality-focused didactic website,2004,Internet,1483
2231,d37E71304f0BE2C,Hudson-Gray,http://www.sharp.info/,Djibouti,Organized multi-tasking data-warehouse,2012,Philanthropy,4086
2232,05cA8A7432f0aB4,Strong and Sons,http://patton.com/,Iraq,Streamlined interactive time-frame,1970,Government Administration,114
2233,79Beb2c9de85E96,"Robles, Gray and Donovan",http://www.brock-elliott.com/,Romania,Diverse neutral standardization,2005,Utilities,4384
2234,7db611F2d2eCB86,Fry PLC,https://carrillo.biz/,Mauritius,Assimilated national definition,2012,Transportation,4602
2235,Fa5E5aC3f31b0cF,Wilcox-Price,https://www.rios-griffin.com/,Saint Pierre and Miquelon,Horizontal intangible projection,1979,Banking / Mortgage,9841
2236,d29FF540eAEb7cD,Stuart-Vaughn,https://terrell.net/,Guadeloupe,Operative well-modulated architecture,2000,Government Administration,5779
2237,883cEa851cE2D41,Baird Group,http://www.sparks.com/,Ukraine,Right-sized uniform core,1976,Electrical / Electronic Manufacturing,5818
2238,5fA393E06Fd56a8,Wiley-Woodard,https://www.bradley.com/,Somalia,Cross-group dedicated access,1983,Oil / Energy / Solar / Greentech,4530
2239,Ef1cfCcBA26aBB0,"Hawkins, Castro and Khan",http://www.saunders.biz/,Yemen,Cross-platform value-added Local Area Network,2004,Program Development,7968
2240,a90e5Db5Bdc1Dab,"Dickson, Brock and Harvey",https://ray.com/,Equatorial Guinea,Universal solution-oriented collaboration,2018,Political Organization,2435
2241,1AD494d3AaFc25A,Burch-Randall,http://www.koch.org/,Kazakhstan,Up-sized client-server leverage,2008,Import / Export,2684
2242,DE9eE17F1DaBA15,Gibson-Stone,https://www.tyler-wells.info/,Chad,Streamlined impactful complexity,1970,Leisure / Travel,975
2243,BE47CFEE52B171C,Ewing and Sons,http://higgins.net/,Puerto Rico,Diverse system-worthy groupware,1994,Biotechnology / Greentech,5734
2244,014C00CF84c5D7c,Gamble-Mcgee,https://www.perry.info/,Bahrain,Up-sized interactive migration,2010,Marketing / Advertising / Sales,9523
2245,2315C075A54cebB,Mccarty-Roach,https://www.frazier.com/,Burkina Faso,Right-sized upward-trending superstructure,2008,Recreational Facilities / Services,89
2246,fb60e202A3Ef05d,Christian Group,http://cook-goodwin.org/,Congo,Fundamental maximized moratorium,1978,Chemicals,8879
2247,Ea9dF64d7bB9Adf,Pugh Ltd,https://jensen.com/,Eritrea,Stand-alone leadingedge benchmark,2000,Cosmetics,5706
2248,f9b3EdB602A33c2,Byrd-Nolan,https://www.solis.biz/,Madagascar,Innovative real-time projection,2009,Business Supplies / Equipment,6071
2249,cD2BDCa4A7cC942,Gould Inc,http://www.reid-decker.com/,Singapore,Seamless empowering conglomeration,2013,Food Production,5564
2250,E1A2F2CbdDE2Af3,Rivas-Kline,https://durham-gibson.org/,Ukraine,Expanded asynchronous open system,2012,Sports,811
2251,9deb2BFcC0A5fEc,"Patel, Massey and Webster",https://potter.org/,Liberia,Customizable even-keeled support,1988,Hospital / Health Care,6743
2252,D46Eea9D9fBe49b,Mata LLC,http://wilkins.info/,Guatemala,Virtual bifurcated time-frame,1970,Leisure / Travel,9480
2253,d0aeC8bdEfF4Bac,Phelps PLC,http://goodman.com/,Costa Rica,Multi-lateral asynchronous website,1992,Law Enforcement,2507
2254,6F721c2D8Ff4e09,Flores PLC,http://stephens.com/,Reunion,Diverse maximized support,2012,Staffing / Recruiting,4400
2255,6cb4dDAc8d3aA1b,Hardy Ltd,http://www.wilkins-dennis.net/,Uganda,Monitored empowering forecast,2002,Package / Freight Delivery,8340
2256,cdfA2944bF838C3,"Escobar, Reyes and Waters",https://richard-rangel.biz/,Belarus,Organic 4thgeneration time-frame,2010,Restaurants,5845
2257,7df8720Ed925F7B,Copeland LLC,http://sanchez.com/,Saint Kitts and Nevis,Front-line leadingedge array,2020,Philanthropy,7580
2258,99F8D1ECfD595b4,Sexton-Zimmerman,http://www.hill.com/,Taiwan,De-engineered homogeneous encoding,2006,Ranching,836
2259,B9398ed75aBDcb4,Owens PLC,https://www.bentley.com/,Turkey,De-engineered 24/7 model,2017,Consumer Electronics,9455
2260,7DD3fFd1B3165DB,Escobar-Meyer,http://www.yang-peck.com/,Bouvet Island (Bouvetoya),Sharable impactful standardization,1996,Primary / Secondary Education,7872
2261,895B37F614E001b,Fox LLC,https://mejia-garrison.com/,British Virgin Islands,Optional exuding parallelism,2013,Writing / Editing,359
2262,aFa45AED5efAF51,"Hurst, Zuniga and Bowen",https://www.ross.com/,Oman,Multi-tiered directional neural-net,1986,Hospital / Health Care,6298
2263,fa3BbE7aF6DdB91,Davila Group,https://www.perkins-barton.com/,Kazakhstan,Ameliorated non-volatile circuit,1997,Performing Arts,3701
2264,ADDAb9B3d87F630,Huang-Middleton,https://steele.biz/,Bhutan,Balanced even-keeled algorithm,2012,Hospitality,2146
2265,878bd0a1E14A71B,Quinn-Adams,http://www.camacho-obrien.net/,Belize,Robust 3rdgeneration project,1998,Airlines / Aviation,5054
2266,6B078dAd5d3ed7C,Allison and Sons,https://www.carlson-madden.com/,Lebanon,Adaptive client-server service-desk,1977,Legal Services,3997
2267,7aFED68cC5C04E9,"Ferrell, Sosa and Huang",http://atkins.com/,Ghana,Quality-focused attitude-oriented structure,2007,Philanthropy,6768
2268,458a98425558dcF,"Ingram, Howard and Hoffman",http://roberts.org/,Latvia,Upgradable didactic system engine,1989,Logistics / Procurement,4346
2269,2EFbBf44aB7cbE6,Davenport LLC,https://ramsey.org/,Slovakia (Slovak Republic),Digitized systematic database,1997,Market Research,6600
2270,CfAAcc997758aC4,Pittman Group,https://www.ponce.com/,Wallis and Futuna,Up-sized interactive concept,2008,Airlines / Aviation,4221
2271,63d71c3eb2Fb31D,Costa Group,http://lee.com/,Macedonia,Function-based mission-critical contingency,1970,Fundraising,7073
2272,2eCE0a67afA719c,Barrett PLC,http://www.melendez.info/,Nepal,Intuitive national capability,2019,Real Estate / Mortgage,7033
2273,2C7eaf97Fd6Bba6,"Morse, Smith and Griffith",http://www.frank.org/,Sweden,Customizable non-volatile concept,2011,Capital Markets / Hedge Fund / Private Equity,7422
2274,291A6fFEF2C00bc,"Franklin, Flowers and Jarvis",https://www.vazquez.com/,Chile,Extended radical info-mediaries,1974,Fishery,2389
2275,0B117b5B5Df5DB9,Lynch-Middleton,https://www.day-hobbs.com/,Japan,Optimized secondary project,2002,Mechanical or Industrial Engineering,2604
2276,5BFFCDF1bd51EF9,Kim Ltd,http://www.chase.net/,United Arab Emirates,Distributed responsive moderator,2002,Package / Freight Delivery,8271
2277,82dc66683dA976f,Zavala Group,http://zuniga.com/,French Guiana,Stand-alone context-sensitive time-frame,2004,Textiles,4636
2278,Cac1dBcDA8f4ED1,Murillo and Sons,https://www.mosley.com/,Finland,Horizontal intangible capacity,1988,Glass / Ceramics / Concrete,6461
2279,DeF66Dff7dDACE3,Richards-Andersen,http://www.bond.com/,Serbia,Re-engineered motivating product,2007,Leisure / Travel,2684
2280,B3dC09aceeAA2D2,Fleming Ltd,https://www.schaefer.net/,Togo,Open-architected composite emulation,2010,Textiles,7735
2281,cDbCDdDF3Cb2a09,"Levy, Vega and Cantu",https://www.cummings-barron.com/,Micronesia,Team-oriented discrete info-mediaries,1998,Military Industry,8079
2282,0A7bfd39D2f0baf,Beltran-Freeman,http://www.wall-irwin.info/,Sudan,Progressive explicit capability,1993,Military Industry,5908
2283,5ccc696FA2f4fBB,"Calhoun, Yang and Cowan",http://www.cruz-horne.net/,Liberia,Persistent explicit installation,1984,Newspapers / Journalism,9740
2284,A2eae0b31B3Dcdb,Fletcher-Mack,https://mata-nichols.net/,Slovenia,Switchable intangible focus group,1980,Human Resources / HR,4374
2285,AbE2D1BCEfF21D1,"Coffey, Burton and Cook",https://cowan-ramsey.net/,Sierra Leone,Self-enabling global service-desk,1982,Veterinary,7092
2286,AB384703bdcE11B,Mueller-Graham,http://mays-monroe.info/,Mauritius,User-centric multi-state website,2001,Hospitality,6306
2287,Ac6AcFD40DA4dbD,Wong-Collier,https://www.skinner.com/,Saint Lucia,Decentralized national task-force,2019,Consumer Services,3552
2288,D9AAD4A300B0B2b,Miranda LLC,https://rowland.com/,Hong Kong,Cross-group fault-tolerant attitude,1975,Environmental Services,9179
2289,0b7DED5eEfca3BF,"Chan, Tucker and Gibson",https://www.gentry-montgomery.com/,Tuvalu,Multi-lateral system-worthy solution,2018,Defense / Space,4635
2290,3a1eF2eA1F0Aede,"Short, Shepard and Mooney",https://www.sellers-alvarez.com/,Macedonia,Total foreground benchmark,2001,Insurance,9090
2291,DaEcCc371B57FbE,"Crawford, Greer and Lynn",http://randall.com/,Sudan,De-engineered modular protocol,2014,Medical Equipment,39
2292,aAcC349fbd1F61a,Arnold Inc,https://www.hebert.com/,Niger,Assimilated exuding emulation,1978,Business Supplies / Equipment,6871
2293,C1D75d00Ea55E7b,"Curry, Ramsey and Knox",http://sullivan-english.biz/,Tunisia,Persevering optimizing collaboration,2015,Recreational Facilities / Services,5260
2294,14b2eCA583576b3,Harris Group,http://odonnell.com/,Greece,Assimilated leadingedge groupware,1977,Glass / Ceramics / Concrete,1009
2295,0dcFD7aCf267feF,Buckley Inc,http://www.larson-boone.info/,Lebanon,Cloned mobile toolset,2004,Aviation / Aerospace,8580
2296,5BC4fbdb2bE2ccc,Dyer-Evans,http://chapman.info/,Yemen,Business-focused even-keeled hardware,1989,Utilities,4254
2297,447acdD846ca17f,Chung-Alexander,http://bray.info/,Algeria,Sharable executive access,2001,Railroad Manufacture,4054
2298,e6E9F4F3D90c82b,Diaz-Zhang,http://www.mcclure.com/,United Arab Emirates,Universal uniform budgetary management,2002,Machinery,733
2299,78850bcDD00aeaa,"Petty, Austin and Guerra",https://www.logan-gallagher.info/,Bahamas,Profit-focused analyzing circuit,1971,Sporting Goods,7451
2300,fDC5dCEb59ECb2d,Jenkins-Cooper,http://massey.org/,Czech Republic,Innovative regional capability,1988,International Trade / Development,7770
2301,6Aac43C06aC2DCa,Kim PLC,https://www.adkins.com/,French Southern Territories,Open-source 6thgeneration interface,1993,Printing,7573
2302,BA723bbEe8e4b7d,Cunningham LLC,http://suarez.com/,Turks and Caicos Islands,Devolved bottom-line contingency,1987,Civic / Social Organization,7662
2303,930f3A5C4dDafcf,Santiago-Blackburn,http://www.mccarthy-morton.net/,China,Managed user-facing moderator,2010,Mental Health Care,387
2304,Ba97041F8BffcEd,"Newton, Bishop and Randall",http://finley.com/,Cape Verde,Optimized encompassing leverage,1972,Research Industry,9878
2305,Ec8deaDE1f98ddC,Dudley-Moyer,http://www.arroyo-schneider.org/,Saint Helena,Enhanced demand-driven monitoring,1993,Consumer Services,419
2306,bcd65aead2bC5A6,Bates-Humphrey,https://www.nolan.com/,Sao Tome and Principe,Persevering leadingedge projection,2006,Wholesale,3192
2307,78C4B9899d77158,Davies-Hall,http://www.thornton.org/,Ireland,Decentralized 5thgeneration structure,2007,Wireless,6033
2308,af84DB2E8E4a0FC,"Blackburn, Morton and May",http://keller.biz/,Belgium,Switchable methodical model,2014,Package / Freight Delivery,6724
2309,E517aB2452eAAfF,"Dean, Dixon and Carlson",http://www.gibson.info/,Cameroon,Networked grid-enabled budgetary management,2001,Sporting Goods,87
2310,BA019f814ffB539,"Miranda, Diaz and Small",http://alvarado-bennett.com/,Hungary,Reduced mobile initiative,2017,Capital Markets / Hedge Fund / Private Equity,206
2311,413b2fFB5daBc50,Cervantes Inc,http://solis.info/,Bulgaria,Multi-channeled intermediate customer loyalty,1998,Construction,2099
2312,E0D2addC4c92Db0,Keith Group,https://barrera.org/,Bouvet Island (Bouvetoya),Upgradable 24/7 collaboration,1971,Design,891
2313,2E90ede5C64a30b,"Figueroa, Calderon and Frye",http://www.choi.com/,Indonesia,Innovative empowering encryption,1974,Logistics / Procurement,9171
2314,BbCd7a23cc1d6B1,"Greene, Boyer and David",https://bradshaw.com/,Chad,Multi-lateral 24/7 Local Area Network,2010,Publishing Industry,3499
2315,d5Be7115D1BFa3D,Jones and Sons,https://hayden-farrell.com/,United States Minor Outlying Islands,Synergized web-enabled flexibility,1986,Motion Pictures / Film,4159
2316,C58ecC6DF0aCBe4,Parker LLC,https://www.potter.com/,Poland,Vision-oriented clear-thinking time-frame,1999,Architecture / Planning,1195
2317,6cB59F4bED98FcB,Jennings-Krueger,https://www.chan.com/,Antarctica (the territory South of 60 deg S),Multi-tiered optimizing matrix,2015,Legal Services,4095
2318,9aEBcA5b5A19352,Houston Group,http://www.gamble-sanchez.com/,Belgium,Self-enabling multimedia approach,2012,Logistics / Procurement,3697
2319,aCaEEe329545268,Rice Group,https://marquez.net/,Burkina Faso,Implemented actuating architecture,1973,Financial Services,1846
2320,d5Df6CFefDA380B,"West, Pugh and Dorsey",http://www.kelly-anderson.com/,Poland,Programmable context-sensitive service-desk,1985,Hospitality,5527
2321,eF20eE41AF1B3c7,"Russell, Lara and Burke",http://www.glover-english.com/,Burkina Faso,Integrated bottom-line data-warehouse,2014,Staffing / Recruiting,8920
2322,7f9CCdEF9FBc6ea,"Larsen, Morales and Benitez",http://clay.biz/,Guatemala,Programmable 24hour policy,1971,Individual / Family Services,5472
2323,3e68CecfAC60E74,Pham-Chase,http://www.dalton.com/,Greece,Programmable multi-tasking core,2009,Information Technology / IT,4900
2324,b518b1aB83FF24D,"Bautista, Hobbs and Mcdonald",http://www.abbott.net/,Morocco,Enhanced high-level protocol,2015,Biotechnology / Greentech,4468
2325,D8aE05d0F2b256D,Alvarado-Dean,https://www.hanson.com/,Swaziland,Configurable full-range archive,2006,Computer Networking,5563
2326,aBf8aeDA8E5AbBB,"Finley, Ayala and Roy",http://www.keith.biz/,United Arab Emirates,Public-key system-worthy protocol,2016,Computer Hardware,9821
2327,496f3b1C7fd5cf0,Keith Inc,https://montes.com/,French Polynesia,Synergistic homogeneous ability,2007,Investment Banking / Venture,9384
2328,60A71DfCFfFa986,House-Sheppard,https://www.sexton-hall.com/,Turkmenistan,Open-source optimal open system,1993,Civil Engineering,8063
2329,f7B24c9Ccc3Cda9,Ward-Wade,https://www.vaughan-harrison.com/,Kazakhstan,Exclusive 24hour matrix,2002,Online Publishing,4385
2330,79FcfBb5c9AF3Db,"Aguilar, Good and Tapia",http://www.acevedo.com/,Holy See (Vatican City State),Programmable modular concept,2010,Nanotechnology,4460
2331,e6a6FBFdE3E5b0b,"Welch, Powers and Gray",http://stanton.com/,Wallis and Futuna,Balanced composite process improvement,1985,Civic / Social Organization,1916
2332,075C11E96AE02F6,Shaw-Rodgers,https://www.mcmahon-hopkins.com/,Cape Verde,Profound multi-tasking intranet,1992,Leisure / Travel,8074
2333,4a21FEbeeB6C61c,Woodward-Leonard,https://www.mann.info/,Sri Lanka,Adaptive client-server array,2006,Semiconductors,5778
2334,9cBe9833bEBAc42,Ho Ltd,https://www.barnes-colon.com/,Kiribati,Universal local website,2005,International Trade / Development,286
2335,ccbDaEf93bdDBCD,Burch-Best,https://hancock.com/,Indonesia,Vision-oriented didactic help-desk,2010,Publishing Industry,7214
2336,03e8B2F8769f7B9,Acevedo Inc,http://franklin.org/,British Indian Ocean Territory (Chagos Archipelago),Fundamental composite budgetary management,2008,Veterinary,1894
2337,85f7ccf859AAEb8,"Patton, Mercado and Bradley",https://pace.com/,French Southern Territories,Switchable empowering software,1972,Ranching,1136
2338,Bfd2B36BE50F607,Dixon-Rocha,http://cooley.com/,Ethiopia,Business-focused encompassing moratorium,1979,Transportation,4515
2339,fffcCcE00BcB4C1,Bolton Inc,http://bryan.net/,Slovakia (Slovak Republic),Universal executive groupware,2003,Think Tanks,6669
2340,3aEcdCBFf4B91E5,Bright-Goodwin,http://www.duran.com/,Svalbard & Jan Mayen Islands,Persevering content-based migration,1997,Think Tanks,4751
2341,4Cb7a791Badd88c,Dudley PLC,https://griffith.com/,Nauru,Fundamental explicit capacity,2020,Fishery,1452
2342,061FD4a4F130F2d,Bryant-Frederick,https://www.bowman-frye.com/,Bhutan,Decentralized incremental approach,1989,Wine / Spirits,255
2343,680beCB8cCe70B5,Shepherd-Middleton,http://www.mcclain-wilkerson.com/,Cuba,Triple-buffered needs-based utilization,2015,Machinery,9674
2344,1e0e2D4D9b4E8f3,"Barron, Nielsen and Conway",https://www.ortiz.com/,Germany,Enhanced methodical extranet,1980,Banking / Mortgage,683
